Employee_ID,Review_Quarter,Performance_Score,Manager_Feedback,,
253,Q3,3,Average,,
253,Q4,4,Good,,
254,Q1,1,Poor,,
254,Q2,5,Excellent,,
254,Q3,3,Average,,
254,Q4,4,Good,,
255,Q1,5,Excellent,,
255,Q2,1,Poor,,
255,Q3,1,Poor,,
255,Q4,2,Poor,,
256,Q1,2,Poor,,
256,Q2,1,Poor,,
256,Q3,3,Average,,
256,Q4,1,Poor,,
257,Q1,1,Poor,,
257,Q2,3,Average,,
257,Q3,1,Poor,,
257,Q4,3,Average,,
258,Q1,1,Poor,,
258,Q2,4,Good,,
258,Q3,3,Average,,
258,Q4,1,Poor,,
259,Q1,2,Poor,,
259,Q2,1,Poor,,
259,Q3,3,Average,,
259,Q4,3,Average,,
260,Q1,2,Poor,,
260,Q2,3,Average,,
260,Q3,3,Average,,
260,Q4,2,Poor,,
261,Q1,1,Poor,,
261,Q2,3,Average,,
261,Q3,2,Poor,,
261,Q4,3,Average,,
262,Q1,4,Good,,
262,Q2,5,Excellent,,
262,Q3,5,Excellent,,
262,Q4,2,Poor,,
263,Q1,1,Poor,,
263,Q2,1,Poor,,
263,Q3,4,Good,,
263,Q4,4,Good,,
264,Q1,5,Excellent,,
264,Q2,4,Good,,
264,Q3,5,Excellent,,
264,Q4,3,Average,,
265,Q1,5,Excellent,,
265,Q2,4,Good,,
265,Q3,1,Poor,,
265,Q4,1,Poor,,
266,Q1,3,Average,,
266,Q2,1,Poor,,
266,Q3,3,Average,,
266,Q4,3,Average,,
267,Q1,4,Good,,
267,Q2,2,Poor,,
267,Q3,1,Poor,,
267,Q4,2,Poor,,
268,Q1,4,Good,,
268,Q2,5,Excellent,,
268,Q3,5,Excellent,,
268,Q4,5,Excellent,,
269,Q1,4,Good,,
269,Q2,3,Average,,
269,Q3,2,Poor,,
269,Q4,4,Good,,
270,Q1,3,Average,,
270,Q2,3,Average,,
270,Q3,1,Poor,,
270,Q4,5,Excellent,,
271,Q1,2,Poor,,
271,Q2,1,Poor,,
271,Q3,3,Average,,
271,Q4,5,Excellent,,
272,Q1,2,Poor,,
272,Q2,2,Poor,,
272,Q3,5,Excellent,,
272,Q4,3,Average,,
273,Q1,4,Good,,
273,Q2,3,Average,,
273,Q3,5,Excellent,,
273,Q4,1,Poor,,
274,Q1,5,Excellent,,
274,Q2,2,Poor,,
274,Q3,4,Good,,
274,Q4,3,Average,,
275,Q1,4,Good,,
275,Q2,5,Excellent,,
275,Q3,3,Average,,
275,Q4,5,Excellent,,
276,Q1,3,Average,,
276,Q2,2,Poor,,
276,Q3,4,Good,,
276,Q4,2,Poor,,
277,Q1,2,Poor,,
277,Q2,4,Good,,
277,Q3,4,Good,,
277,Q4,5,Excellent,,
278,Q1,3,Average,,
278,Q2,4,Good,,
278,Q3,4,Good,,
278,Q4,5,Excellent,,
279,Q1,4,Good,,
279,Q2,5,Excellent,,
279,Q3,1,Poor,,
279,Q4,4,Good,,
280,Q1,3,Average,,
280,Q2,1,Poor,,
280,Q3,3,Average,,
280,Q4,1,Poor,,
281,Q1,2,Poor,,
281,Q2,4,Good,,
281,Q3,4,Good,,
281,Q4,1,Poor,,
282,Q1,4,Good,,
282,Q2,4,Good,,
282,Q3,1,Poor,,
282,Q4,5,Excellent,,
283,Q1,1,Poor,,
283,Q2,3,Average,,
283,Q3,5,Excellent,,
283,Q4,4,Good,,
284,Q1,2,Poor,,
284,Q2,4,Good,,
284,Q3,5,Excellent,,
284,Q4,1,Poor,,
285,Q1,4,Good,,
285,Q2,4,Good,,
285,Q3,4,Good,,
285,Q4,2,Poor,,
286,Q1,2,Poor,,
286,Q2,1,Poor,,
286,Q3,4,Good,,
286,Q4,4,Good,,
287,Q1,4,Good,,
287,Q2,5,Excellent,,
287,Q3,4,Good,,
287,Q4,3,Average,,
288,Q1,3,Average,,
288,Q2,4,Good,,
288,Q3,3,Average,,
288,Q4,3,Average,,
289,Q1,4,Good,,
289,Q2,3,Average,,
289,Q3,4,Good,,
289,Q4,4,Good,,
290,Q1,4,Good,,
290,Q2,3,Average,,
290,Q3,2,Poor,,
290,Q4,1,Poor,,
291,Q1,3,Average,,
291,Q2,4,Good,,
291,Q3,1,Poor,,
291,Q4,2,Poor,,
292,Q1,3,Average,,
292,Q2,2,Poor,,
292,Q3,4,Good,,
292,Q4,1,Poor,,
293,Q1,4,Good,,
293,Q2,4,Good,,
293,Q3,4,Good,,
293,Q4,1,Poor,,
294,Q1,5,Excellent,,
294,Q2,4,Good,,
294,Q3,5,Excellent,,
294,Q4,1,Poor,,
295,Q1,4,Good,,
295,Q2,4,Good,,
295,Q3,2,Poor,,
295,Q4,5,Excellent,,
296,Q1,3,Average,,
296,Q2,2,Poor,,
296,Q3,2,Poor,,
296,Q4,1,Poor,,
297,Q1,1,Poor,,
297,Q2,5,Excellent,,
297,Q3,1,Poor,,
297,Q4,2,Poor,,
298,Q1,2,Poor,,
298,Q2,5,Excellent,,
298,Q3,2,Poor,,
298,Q4,2,Poor,,
299,Q1,2,Poor,,
299,Q2,2,Poor,,
299,Q3,5,Excellent,,
299,Q4,4,Good,,
300,Q1,2,Poor,,
300,Q2,4,Good,,
300,Q3,2,Poor,,
300,Q4,1,Poor,,
301,Q1,3,Average,,
301,Q2,4,Good,,
301,Q3,3,Average,,
301,Q4,2,Poor,,
302,Q1,3,Average,,
302,Q2,5,Excellent,,
302,Q3,1,Poor,,
302,Q4,1,Poor,,
303,Q1,1,Poor,,
303,Q2,3,Average,,
303,Q3,1,Poor,,
303,Q4,4,Good,,
304,Q1,5,Excellent,,
304,Q2,4,Good,,
304,Q3,2,Poor,,
304,Q4,3,Average,,
305,Q1,3,Average,,
305,Q2,3,Average,,
305,Q3,5,Excellent,,
305,Q4,2,Poor,,
306,Q1,2,Poor,,
306,Q2,2,Poor,,
306,Q3,3,Average,,
306,Q4,1,Poor,,
307,Q1,3,Average,,
307,Q2,3,Average,,
307,Q3,4,Good,,
307,Q4,2,Poor,,
308,Q1,2,Poor,,
308,Q2,3,Average,,
308,Q3,1,Poor,,
308,Q4,5,Excellent,,
309,Q1,3,Average,,
309,Q2,5,Excellent,,
309,Q3,1,Poor,,
309,Q4,4,Good,,
310,Q1,5,Excellent,,
310,Q2,2,Poor,,
310,Q3,4,Good,,
310,Q4,1,Poor,,
311,Q1,4,Good,,
311,Q2,4,Good,,
311,Q3,5,Excellent,,
311,Q4,1,Poor,,
312,Q1,4,Good,,
312,Q2,2,Poor,,
312,Q3,3,Average,,
312,Q4,1,Poor,,
313,Q1,1,Poor,,
313,Q2,2,Poor,,
313,Q3,5,Excellent,,
313,Q4,3,Average,,
314,Q1,5,Excellent,,
314,Q2,4,Good,,
314,Q3,5,Excellent,,
314,Q4,5,Excellent,,
315,Q1,2,Poor,,
315,Q2,4,Good,,
315,Q3,1,Poor,,
315,Q4,3,Average,,
316,Q1,4,Good,,
316,Q2,5,Excellent,,
316,Q3,2,Poor,,
316,Q4,5,Excellent,,
317,Q1,5,Excellent,,
317,Q2,4,Good,,
317,Q3,4,Good,,
317,Q4,3,Average,,
318,Q1,2,Poor,,
318,Q2,5,Excellent,,
318,Q3,1,Poor,,
318,Q4,2,Poor,,
319,Q1,2,Poor,,
319,Q2,1,Poor,,
319,Q3,1,Poor,,
319,Q4,4,Good,,
320,Q1,1,Poor,,
320,Q2,2,Poor,,
320,Q3,3,Average,,
320,Q4,4,Good,,
321,Q1,3,Average,,
321,Q2,4,Good,,
321,Q3,3,Average,,
321,Q4,4,Good,,
322,Q1,5,Excellent,,
322,Q2,5,Excellent,,
322,Q3,3,Average,,
322,Q4,1,Poor,,
323,Q1,3,Average,,
323,Q2,4,Good,,
323,Q3,1,Poor,,
323,Q4,5,Excellent,,
324,Q1,3,Average,,
324,Q2,5,Excellent,,
324,Q3,2,Poor,,
324,Q4,4,Good,,
325,Q1,2,Poor,,
325,Q2,2,Poor,,
325,Q3,2,Poor,,
325,Q4,2,Poor,,
326,Q1,1,Poor,,
326,Q2,2,Poor,,
326,Q3,4,Good,,
326,Q4,1,Poor,,
327,Q1,4,Good,,
327,Q2,1,Poor,,
327,Q3,4,Good,,
327,Q4,4,Good,,
328,Q1,3,Average,,
328,Q2,4,Good,,
328,Q3,4,Good,,
328,Q4,4,Good,,
329,Q1,4,Good,,
329,Q2,1,Poor,,
329,Q3,2,Poor,,
329,Q4,2,Poor,,
330,Q1,3,Average,,
330,Q2,3,Average,,
330,Q3,3,Average,,
330,Q4,5,Excellent,,
331,Q1,5,Excellent,,
331,Q2,4,Good,,
331,Q3,1,Poor,,
331,Q4,5,Excellent,,
332,Q1,3,Average,,
332,Q2,3,Average,,
332,Q3,3,Average,,
332,Q4,3,Average,,
333,Q1,1,Poor,,
333,Q2,4,Good,,
333,Q3,2,Poor,,
333,Q4,1,Poor,,
334,Q1,2,Poor,,
334,Q2,2,Poor,,
334,Q3,4,Good,,
334,Q4,3,Average,,
335,Q1,3,Average,,
335,Q2,2,Poor,,
335,Q3,1,Poor,,
335,Q4,2,Poor,,
336,Q1,2,Poor,,
336,Q2,2,Poor,,
336,Q3,5,Excellent,,
336,Q4,5,Excellent,,
337,Q1,1,Poor,,
337,Q2,3,Average,,
337,Q3,2,Poor,,
337,Q4,5,Excellent,,
338,Q1,1,Poor,,
338,Q2,4,Good,,
338,Q3,1,Poor,,
338,Q4,4,Good,,
339,Q1,3,Average,,
339,Q2,2,Poor,,
339,Q3,1,Poor,,
339,Q4,5,Excellent,,
340,Q1,5,Excellent,,
340,Q2,2,Poor,,
340,Q3,4,Good,,
340,Q4,4,Good,,
341,Q1,5,Excellent,,
341,Q2,4,Good,,
341,Q3,5,Excellent,,
341,Q4,1,Poor,,
342,Q1,1,Poor,,
342,Q2,3,Average,,
342,Q3,4,Good,,
342,Q4,3,Average,,
343,Q1,4,Good,,
343,Q2,4,Good,,
343,Q3,1,Poor,,
343,Q4,3,Average,,
344,Q1,1,Poor,,
344,Q2,4,Good,,
344,Q3,3,Average,,
344,Q4,3,Average,,
345,Q1,5,Excellent,,
345,Q2,3,Average,,
345,Q3,3,Average,,
345,Q4,1,Poor,,
346,Q1,3,Average,,
346,Q2,4,Good,,
346,Q3,5,Excellent,,
346,Q4,4,Good,,
347,Q1,1,Poor,,
347,Q2,2,Poor,,
347,Q3,2,Poor,,
347,Q4,4,Good,,
348,Q1,1,Poor,,
348,Q2,3,Average,,
348,Q3,4,Good,,
348,Q4,3,Average,,
349,Q1,1,Poor,,
349,Q2,2,Poor,,
349,Q3,3,Average,,
349,Q4,2,Poor,,
350,Q1,2,Poor,,
350,Q2,1,Poor,,
350,Q3,1,Poor,,
350,Q4,3,Average,,
351,Q1,3,Average,,
351,Q2,1,Poor,,
351,Q3,1,Poor,,
351,Q4,4,Good,,
352,Q1,1,Poor,,
352,Q2,5,Excellent,,
352,Q3,4,Good,,
352,Q4,5,Excellent,,
353,Q1,1,Poor,,
353,Q2,1,Poor,,
353,Q3,4,Good,,
353,Q4,5,Excellent,,
354,Q1,2,Poor,,
354,Q2,2,Poor,,
354,Q3,4,Good,,
354,Q4,4,Good,,
355,Q1,2,Poor,,
355,Q2,2,Poor,,
355,Q3,3,Average,,
355,Q4,2,Poor,,
356,Q1,3,Average,,
356,Q2,3,Average,,
356,Q3,4,Good,,
356,Q4,1,Poor,,
357,Q1,2,Poor,,
357,Q2,3,Average,,
357,Q3,1,Poor,,
357,Q4,3,Average,,
358,Q1,3,Average,,
358,Q2,3,Average,,
358,Q3,3,Average,,
358,Q4,4,Good,,
359,Q1,3,Average,,
359,Q2,4,Good,,
359,Q3,4,Good,,
359,Q4,3,Average,,
360,Q1,4,Good,,
360,Q2,1,Poor,,
360,Q3,2,Poor,,
360,Q4,2,Poor,,
361,Q1,2,Poor,,
361,Q2,1,Poor,,
361,Q3,2,Poor,,
361,Q4,2,Poor,,
362,Q1,4,Good,,
362,Q2,1,Poor,,
362,Q3,2,Poor,,
362,Q4,4,Good,,
363,Q1,3,Average,,
363,Q2,2,Poor,,
363,Q3,3,Average,,
363,Q4,3,Average,,
364,Q1,3,Average,,
364,Q2,5,Excellent,,
364,Q3,2,Poor,,
364,Q4,4,Good,,
365,Q1,1,Poor,,
365,Q2,3,Average,,
365,Q3,3,Average,,
365,Q4,2,Poor,,
366,Q1,4,Good,,
366,Q2,4,Good,,
366,Q3,1,Poor,,
366,Q4,3,Average,,
367,Q1,1,Poor,,
367,Q2,4,Good,,
367,Q3,2,Poor,,
367,Q4,5,Excellent,,
368,Q1,4,Good,,
368,Q2,4,Good,,
368,Q3,3,Average,,
368,Q4,2,Poor,,
369,Q1,1,Poor,,
369,Q2,2,Poor,,
369,Q3,5,Excellent,,
369,Q4,3,Average,,
370,Q1,4,Good,,
370,Q2,3,Average,,
370,Q3,1,Poor,,
370,Q4,3,Average,,
371,Q1,2,Poor,,
371,Q2,1,Poor,,
371,Q3,1,Poor,,
371,Q4,1,Poor,,
372,Q1,4,Good,,
372,Q2,2,Poor,,
372,Q3,3,Average,,
372,Q4,1,Poor,,
373,Q1,2,Poor,,
373,Q2,3,Average,,
373,Q3,2,Poor,,
373,Q4,4,Good,,
374,Q1,2,Poor,,
374,Q2,4,Good,,
374,Q3,2,Poor,,
374,Q4,3,Average,,
375,Q1,1,Poor,,
375,Q2,2,Poor,,
375,Q3,2,Poor,,
375,Q4,4,Good,,
376,Q1,3,Average,,
376,Q2,4,Good,,
376,Q3,2,Poor,,
376,Q4,3,Average,,
377,Q1,1,Poor,,
377,Q2,4,Good,,
377,Q3,3,Average,,
377,Q4,1,Poor,,
378,Q1,1,Poor,,
378,Q2,5,Excellent,,
378,Q3,3,Average,,
378,Q4,3,Average,,
379,Q1,2,Poor,,
379,Q2,3,Average,,
379,Q3,3,Average,,
379,Q4,4,Good,,
380,Q1,2,Poor,,
380,Q2,3,Average,,
380,Q3,1,Poor,,
380,Q4,3,Average,,
381,Q1,1,Poor,,
381,Q2,4,Good,,
381,Q3,1,Poor,,
381,Q4,2,Poor,,
382,Q1,1,Poor,,
382,Q2,4,Good,,
382,Q3,2,Poor,,
382,Q4,3,Average,,
383,Q1,3,Average,,
383,Q2,1,Poor,,
383,Q3,2,Poor,,
383,Q4,1,Poor,,
384,Q1,4,Good,,
384,Q2,5,Excellent,,
384,Q3,1,Poor,,
384,Q4,2,Poor,,
385,Q1,4,Good,,
385,Q2,5,Excellent,,
385,Q3,4,Good,,
385,Q4,2,Poor,,
386,Q1,1,Poor,,
386,Q2,4,Good,,
386,Q3,4,Good,,
386,Q4,4,Good,,
387,Q1,2,Poor,,
387,Q2,3,Average,,
387,Q3,1,Poor,,
387,Q4,5,Excellent,,
388,Q1,1,Poor,,
388,Q2,2,Poor,,
388,Q3,5,Excellent,,
388,Q4,1,Poor,,
389,Q1,1,Poor,,
389,Q2,3,Average,,
389,Q3,3,Average,,
389,Q4,5,Excellent,,
390,Q1,1,Poor,,
390,Q2,2,Poor,,
390,Q3,3,Average,,
390,Q4,3,Average,,
391,Q1,3,Average,,
391,Q2,3,Average,,
391,Q3,2,Poor,,
391,Q4,3,Average,,
392,Q1,3,Average,,
392,Q2,3,Average,,
392,Q3,3,Average,,
392,Q4,1,Poor,,
393,Q1,4,Good,,
393,Q2,4,Good,,
393,Q3,2,Poor,,
393,Q4,4,Good,,
394,Q1,3,Average,,
394,Q2,3,Average,,
394,Q3,4,Good,,
394,Q4,1,Poor,,
395,Q1,1,Poor,,
395,Q2,3,Average,,
395,Q3,4,Good,,
395,Q4,1,Poor,,
396,Q1,1,Poor,,
396,Q2,4,Good,,
396,Q3,4,Good,,
396,Q4,3,Average,,
397,Q1,2,Poor,,
397,Q2,2,Poor,,
397,Q3,4,Good,,
397,Q4,4,Good,,
398,Q1,1,Poor,,
398,Q2,2,Poor,,
398,Q3,3,Average,,
398,Q4,2,Poor,,
399,Q1,1,Poor,,
399,Q2,5,Excellent,,
399,Q3,2,Poor,,
399,Q4,1,Poor,,
400,Q1,2,Poor,,
400,Q2,1,Poor,,
400,Q3,2,Poor,,
400,Q4,4,Good,,
401,Q1,1,Poor,,
401,Q2,5,Excellent,,
401,Q3,3,Average,,
401,Q4,3,Average,,
402,Q1,4,Good,,
402,Q2,5,Excellent,,
402,Q3,4,Good,,
402,Q4,2,Poor,,
403,Q1,1,Poor,,
403,Q2,2,Poor,,
403,Q3,3,Average,,
403,Q4,2,Poor,,
404,Q1,1,Poor,,
404,Q2,3,Average,,
404,Q3,4,Good,,
404,Q4,1,Poor,,
405,Q1,3,Average,,
405,Q2,5,Excellent,,
405,Q3,3,Average,,
405,Q4,5,Excellent,,
406,Q1,3,Average,,
406,Q2,5,Excellent,,
406,Q3,3,Average,,
406,Q4,2,Poor,,
407,Q1,3,Average,,
407,Q2,2,Poor,,
407,Q3,1,Poor,,
407,Q4,5,Excellent,,
408,Q1,3,Average,,
408,Q2,3,Average,,
408,Q3,4,Good,,
408,Q4,4,Good,,
409,Q1,2,Poor,,
409,Q2,3,Average,,
409,Q3,2,Poor,,
409,Q4,1,Poor,,
410,Q1,3,Average,,
410,Q2,5,Excellent,,
410,Q3,5,Excellent,,
410,Q4,1,Poor,,
411,Q1,4,Good,,
411,Q2,4,Good,,
411,Q3,3,Average,,
411,Q4,1,Poor,,
412,Q1,3,Average,,
412,Q2,5,Excellent,,
412,Q3,2,Poor,,
412,Q4,1,Poor,,
413,Q1,3,Average,,
413,Q2,1,Poor,,
413,Q3,2,Poor,,
413,Q4,2,Poor,,
414,Q1,3,Average,,
414,Q2,2,Poor,,
414,Q3,2,Poor,,
414,Q4,2,Poor,,
415,Q1,5,Excellent,,
415,Q2,4,Good,,
415,Q3,3,Average,,
415,Q4,3,Average,,
416,Q1,5,Excellent,,
416,Q2,4,Good,,
416,Q3,1,Poor,,
416,Q4,2,Poor,,
417,Q1,1,Poor,,
417,Q2,5,Excellent,,
417,Q3,2,Poor,,
417,Q4,3,Average,,
418,Q1,5,Excellent,,
418,Q2,1,Poor,,
418,Q3,4,Good,,
418,Q4,2,Poor,,
419,Q1,1,Poor,,
419,Q2,1,Poor,,
419,Q3,1,Poor,,
419,Q4,2,Poor,,
420,Q1,2,Poor,,
420,Q2,1,Poor,,
420,Q3,5,Excellent,,
420,Q4,1,Poor,,
421,Q1,3,Average,,
421,Q2,2,Poor,,
421,Q3,4,Good,,
421,Q4,3,Average,,
422,Q1,2,Poor,,
422,Q2,1,Poor,,
422,Q3,2,Poor,,
422,Q4,4,Good,,
423,Q1,5,Excellent,,
423,Q2,2,Poor,,
423,Q3,4,Good,,
423,Q4,5,Excellent,,
424,Q1,3,Average,,
424,Q2,4,Good,,
424,Q3,3,Average,,
424,Q4,3,Average,,
425,Q1,5,Excellent,,
425,Q2,4,Good,,
425,Q3,4,Good,,
425,Q4,5,Excellent,,
426,Q1,4,Good,,
426,Q2,3,Average,,
426,Q3,5,Excellent,,
426,Q4,1,Poor,,
427,Q1,2,Poor,,
427,Q2,5,Excellent,,
427,Q3,3,Average,,
427,Q4,4,Good,,
428,Q1,5,Excellent,,
428,Q2,4,Good,,
428,Q3,3,Average,,
428,Q4,3,Average,,
429,Q1,4,Good,,
429,Q2,4,Good,,
429,Q3,5,Excellent,,
429,Q4,1,Poor,,
430,Q1,1,Poor,,
430,Q2,2,Poor,,
430,Q3,4,Good,,
430,Q4,3,Average,,
431,Q1,5,Excellent,,
431,Q2,3,Average,,
431,Q3,1,Poor,,
431,Q4,1,Poor,,
432,Q1,3,Average,,
432,Q2,2,Poor,,
432,Q3,2,Poor,,
432,Q4,2,Poor,,
433,Q1,5,Excellent,,
433,Q2,3,Average,,
433,Q3,5,Excellent,,
433,Q4,4,Good,,
434,Q1,4,Good,,
434,Q2,5,Excellent,,
434,Q3,5,Excellent,,
434,Q4,5,Excellent,,
435,Q1,2,Poor,,
435,Q2,5,Excellent,,
435,Q3,2,Poor,,
435,Q4,1,Poor,,
436,Q1,5,Excellent,,
436,Q2,3,Average,,
436,Q3,5,Excellent,,
436,Q4,5,Excellent,,
437,Q1,1,Poor,,
437,Q2,1,Poor,,
437,Q3,3,Average,,
437,Q4,4,Good,,
438,Q1,5,Excellent,,
438,Q2,4,Good,,
438,Q3,4,Good,,
438,Q4,4,Good,,
439,Q1,2,Poor,,
439,Q2,2,Poor,,
439,Q3,4,Good,,
439,Q4,1,Poor,,
440,Q1,5,Excellent,,
440,Q2,4,Good,,
440,Q3,1,Poor,,
440,Q4,2,Poor,,
441,Q1,4,Good,,
441,Q2,3,Average,,
441,Q3,5,Excellent,,
441,Q4,2,Poor,,
442,Q1,1,Poor,,
442,Q2,4,Good,,
442,Q3,3,Average,,
442,Q4,4,Good,,
443,Q1,5,Excellent,,
443,Q2,5,Excellent,,
443,Q3,3,Average,,
443,Q4,3,Average,,
444,Q1,2,Poor,,
444,Q2,1,Poor,,
444,Q3,2,Poor,,
444,Q4,5,Excellent,,
445,Q1,2,Poor,,
445,Q2,5,Excellent,,
445,Q3,2,Poor,,
445,Q4,3,Average,,
446,Q1,4,Good,,
446,Q2,2,Poor,,
446,Q3,4,Good,,
446,Q4,1,Poor,,
447,Q1,3,Average,,
447,Q2,4,Good,,
447,Q3,3,Average,,
447,Q4,1,Poor,,
448,Q1,5,Excellent,,
448,Q2,2,Poor,,
448,Q3,4,Good,,
448,Q4,3,Average,,
449,Q1,4,Good,,
449,Q2,2,Poor,,
449,Q3,5,Excellent,,
449,Q4,5,Excellent,,
450,Q1,1,Poor,,
450,Q2,4,Good,,
450,Q3,1,Poor,,
450,Q4,3,Average,,
451,Q1,3,Average,,
451,Q2,3,Average,,
451,Q3,1,Poor,,
451,Q4,4,Good,,
452,Q1,2,Poor,,
452,Q2,2,Poor,,
452,Q3,2,Poor,,
452,Q4,1,Poor,,
453,Q1,1,Poor,,
453,Q2,5,Excellent,,
453,Q3,4,Good,,
453,Q4,2,Poor,,
454,Q1,1,Poor,,
454,Q2,3,Average,,
454,Q3,1,Poor,,
454,Q4,5,Excellent,,
455,Q1,3,Average,,
455,Q2,5,Excellent,,
455,Q3,2,Poor,,
455,Q4,3,Average,,
456,Q1,4,Good,,
456,Q2,3,Average,,
456,Q3,5,Excellent,,
456,Q4,1,Poor,,
457,Q1,5,Excellent,,
457,Q2,4,Good,,
457,Q3,4,Good,,
457,Q4,3,Average,,
458,Q1,1,Poor,,
458,Q2,5,Excellent,,
458,Q3,4,Good,,
458,Q4,1,Poor,,
459,Q1,1,Poor,,
459,Q2,3,Average,,
459,Q3,4,Good,,
459,Q4,5,Excellent,,
460,Q1,1,Poor,,
460,Q2,1,Poor,,
460,Q3,5,Excellent,,
460,Q4,1,Poor,,
461,Q1,1,Poor,,
461,Q2,4,Good,,
461,Q3,4,Good,,
461,Q4,5,Excellent,,
462,Q1,5,Excellent,,
462,Q2,4,Good,,
462,Q3,3,Average,,
462,Q4,5,Excellent,,
463,Q1,1,Poor,,
463,Q2,1,Poor,,
463,Q3,5,Excellent,,
463,Q4,5,Excellent,,
464,Q1,3,Average,,
464,Q2,5,Excellent,,
464,Q3,4,Good,,
464,Q4,5,Excellent,,
465,Q1,1,Poor,,
465,Q2,3,Average,,
465,Q3,2,Poor,,
465,Q4,5,Excellent,,
466,Q1,1,Poor,,
466,Q2,1,Poor,,
466,Q3,5,Excellent,,
466,Q4,1,Poor,,
467,Q1,4,Good,,
467,Q2,2,Poor,,
467,Q3,1,Poor,,
467,Q4,3,Average,,
468,Q1,4,Good,,
468,Q2,3,Average,,
468,Q3,2,Poor,,
468,Q4,5,Excellent,,
469,Q1,5,Excellent,,
469,Q2,5,Excellent,,
469,Q3,5,Excellent,,
469,Q4,5,Excellent,,
470,Q1,5,Excellent,,
470,Q2,3,Average,,
470,Q3,2,Poor,,
470,Q4,3,Average,,
471,Q1,2,Poor,,
471,Q2,3,Average,,
471,Q3,5,Excellent,,
471,Q4,2,Poor,,
472,Q1,5,Excellent,,
472,Q2,2,Poor,,
472,Q3,4,Good,,
472,Q4,3,Average,,
473,Q1,4,Good,,
473,Q2,4,Good,,
473,Q3,1,Poor,,
473,Q4,5,Excellent,,
474,Q1,4,Good,,
474,Q2,3,Average,,
474,Q3,5,Excellent,,
474,Q4,5,Excellent,,
475,Q1,2,Poor,,
475,Q2,1,Poor,,
475,Q3,3,Average,,
475,Q4,1,Poor,,
476,Q1,2,Poor,,
476,Q2,3,Average,,
476,Q3,3,Average,,
476,Q4,5,Excellent,,
477,Q1,2,Poor,,
477,Q2,3,Average,,
477,Q3,3,Average,,
477,Q4,1,Poor,,
478,Q1,5,Excellent,,
478,Q2,5,Excellent,,
478,Q3,1,Poor,,
478,Q4,4,Good,,
479,Q1,3,Average,,
479,Q2,1,Poor,,
479,Q3,4,Good,,
479,Q4,5,Excellent,,
480,Q1,5,Excellent,,
480,Q2,1,Poor,,
480,Q3,3,Average,,
480,Q4,4,Good,,
481,Q1,4,Good,,
481,Q2,1,Poor,,
481,Q3,1,Poor,,
481,Q4,3,Average,,
482,Q1,1,Poor,,
482,Q2,2,Poor,,
482,Q3,2,Poor,,
482,Q4,2,Poor,,
483,Q1,2,Poor,,
483,Q2,1,Poor,,
483,Q3,3,Average,,
483,Q4,5,Excellent,,
484,Q1,1,Poor,,
484,Q2,1,Poor,,
484,Q3,5,Excellent,,
484,Q4,5,Excellent,,
485,Q1,1,Poor,,
485,Q2,4,Good,,
485,Q3,2,Poor,,
485,Q4,2,Poor,,
486,Q1,2,Poor,,
486,Q2,5,Excellent,,
486,Q3,3,Average,,
486,Q4,3,Average,,
487,Q1,5,Excellent,,
487,Q2,4,Good,,
487,Q3,5,Excellent,,
487,Q4,5,Excellent,,
488,Q1,2,Poor,,
488,Q2,1,Poor,,
488,Q3,5,Excellent,,
488,Q4,3,Average,,
489,Q1,3,Average,,
489,Q2,1,Poor,,
489,Q3,5,Excellent,,
489,Q4,3,Average,,
490,Q1,5,Excellent,,
490,Q2,2,Poor,,
490,Q3,3,Average,,
490,Q4,2,Poor,,
491,Q1,4,Good,,
491,Q2,1,Poor,,
491,Q3,5,Excellent,,
491,Q4,4,Good,,
492,Q1,2,Poor,,
492,Q2,1,Poor,,
492,Q3,1,Poor,,
492,Q4,2,Poor,,
493,Q1,2,Poor,,
493,Q2,2,Poor,,
493,Q3,1,Poor,,
493,Q4,4,Good,,
494,Q1,4,Good,,
494,Q2,1,Poor,,
494,Q3,1,Poor,,
494,Q4,2,Poor,,
495,Q1,2,Poor,,
495,Q2,1,Poor,,
495,Q3,2,Poor,,
495,Q4,2,Poor,,
496,Q1,2,Poor,,
496,Q2,3,Average,,
496,Q3,3,Average,,
496,Q4,5,Excellent,,
497,Q1,4,Good,,
497,Q2,3,Average,,
497,Q3,3,Average,,
497,Q4,2,Poor,,
498,Q1,2,Poor,,
498,Q2,3,Average,,
498,Q3,2,Poor,,
498,Q4,2,Poor,,
499,Q1,4,Good,,
499,Q2,2,Poor,,
499,Q3,5,Excellent,,
499,Q4,1,Poor,,
500,Q1,2,Poor,,
500,Q2,3,Average,,
500,Q3,5,Excellent,,
500,Q4,3,Average,,
501,Q1,1,Poor,,
501,Q2,5,Excellent,,
501,Q3,3,Average,,
501,Q4,1,Poor,,
502,Q1,4,Good,,
502,Q2,4,Good,,
502,Q3,2,Poor,,
502,Q4,4,Good,,
503,Q1,3,Average,,
503,Q2,4,Good,,
503,Q3,5,Excellent,,
503,Q4,5,Excellent,,
504,Q1,3,Average,,
504,Q2,1,Poor,,
504,Q3,4,Good,,
504,Q4,1,Poor,,
505,Q1,3,Average,,
505,Q2,5,Excellent,,
505,Q3,2,Poor,,
505,Q4,3,Average,,
506,Q1,4,Good,,
506,Q2,1,Poor,,
506,Q3,1,Poor,,
506,Q4,2,Poor,,
507,Q1,1,Poor,,
507,Q2,5,Excellent,,
