Employee_ID,Last_Working_Date,Reason_For_Leaving
3521,22-05-2022,Retirement
18152,31-07-2021,Personal Reasons
2717,22-02-2018,Unknown
43998,15-10-2022,Personal Reasons
12012,30-06-2025,Retirement
37201,26-06-2025,Unknown
14529,11-09-2019,Personal Reasons
24398,19-12-2020,Unknown
10865,22-09-2025,Better Opportunity
28302,02-10-2019,Personal Reasons
2101,28-05-2023,Personal Reasons
6198,09-09-2025,Unknown
38164,14-04-2021,Better Opportunity
16458,15-01-2024,Retirement
49712,28-12-2024,Better Opportunity
2499,30-07-2024,Unknown
30780,11-07-2021,Unknown
43208,05-10-2025,Unknown
34530,25-12-2019,Relocation
38590,19-01-2022,Relocation
3623,02-07-2020,Personal Reasons
46335,06-07-2018,Retirement
1244,14-12-2024,Personal Reasons
27076,28-11-2022,Retirement
25733,22-03-2024,Better Opportunity
45091,04-12-2017,Better Opportunity
7578,26-10-2022,Retirement
934,09-03-2020,Unknown
27936,09-09-2025,Better Opportunity
42427,19-08-2025,Personal Reasons
22755,23-07-2023,Relocation
29449,18-06-2019,Better Opportunity
21426,01-08-2023,Unknown
34401,18-06-2022,Better Opportunity
8642,11-12-2024,Unknown
46611,07-04-2025,Retirement
22560,01-06-2025,Retirement
33247,24-08-2020,Relocation
43658,22-07-2023,Retirement
8402,31-03-2020,Retirement
48004,13-07-2022,Retirement
44975,16-01-2025,Personal Reasons
4143,13-10-2021,Better Opportunity
17981,08-10-2025,Personal Reasons
20623,30-12-2024,Unknown
45999,20-11-2022,Personal Reasons
24387,28-02-2024,Relocation
29734,03-11-2024,Better Opportunity
32690,15-03-2025,Relocation
34643,25-09-2025,Relocation
5701,04-08-2023,Relocation
39347,08-07-2024,Personal Reasons
4210,17-06-2024,Personal Reasons
43375,12-10-2025,Unknown
11835,26-09-2025,Personal Reasons
17384,11-05-2021,Better Opportunity
32721,24-11-2022,Retirement
13069,24-04-2021,Relocation
32189,13-05-2025,Personal Reasons
2967,07-11-2024,Better Opportunity
2486,03-11-2024,Retirement
21539,04-01-2024,Unknown
3697,17-05-2019,Retirement
31507,08-10-2025,Retirement
32797,16-05-2024,Relocation
43121,23-06-2025,Better Opportunity
4512,17-04-2025,Retirement
6063,25-05-2020,Unknown
35690,13-05-2022,Personal Reasons
43490,09-06-2024,Better Opportunity
47545,03-10-2020,Better Opportunity
45205,10-07-2019,Personal Reasons
5710,15-05-2023,Retirement
8867,02-06-2024,Better Opportunity
22811,07-04-2024,Personal Reasons
15541,17-02-2025,Personal Reasons
35188,30-11-2019,Better Opportunity
32254,09-12-2023,Relocation
23927,24-01-2025,Unknown
45826,16-12-2023,Better Opportunity
38380,06-07-2025,Relocation
23844,10-07-2025,Personal Reasons
14136,15-09-2025,Personal Reasons
34451,14-01-2025,Better Opportunity
42086,05-08-2024,Relocation
23142,12-07-2024,Unknown
6393,28-06-2025,Better Opportunity
28383,20-05-2019,Personal Reasons
3818,05-10-2024,Retirement
9399,31-12-2024,Better Opportunity
26699,05-10-2024,Relocation
12771,13-11-2024,Relocation
18813,13-05-2024,Personal Reasons
47078,30-06-2019,Unknown
38651,14-09-2025,Retirement
25578,25-01-2024,Unknown
36483,28-10-2024,Better Opportunity
49778,02-11-2023,Personal Reasons
42985,06-01-2023,Relocation
4379,02-02-2025,Retirement
40765,08-07-2025,Unknown
47254,01-12-2021,Better Opportunity
28439,15-08-2025,Unknown
7458,29-08-2018,Unknown
28569,29-05-2022,Personal Reasons
49971,08-03-2021,Personal Reasons
27407,27-02-2021,Unknown
27705,10-11-2019,Relocation
26238,06-07-2024,Retirement
24795,24-08-2025,Retirement
33813,17-11-2023,Relocation
46355,14-05-2024,Retirement
39109,30-07-2025,Personal Reasons
25237,20-08-2022,Better Opportunity
12299,05-08-2025,Relocation
2877,01-12-2021,Better Opportunity
43523,27-09-2025,Retirement
40078,19-02-2018,Unknown
35636,07-06-2024,Better Opportunity
2341,03-05-2023,Unknown
3290,05-10-2024,Retirement
17760,27-12-2021,Relocation
20248,16-06-2024,Unknown
40151,16-08-2023,Unknown
2153,04-01-2023,Relocation
16615,19-02-2021,Relocation
34180,16-03-2020,Relocation
17508,31-12-2021,Retirement
26576,09-05-2024,Relocation
24183,07-10-2023,Personal Reasons
23998,06-07-2025,Personal Reasons
29371,25-09-2018,Unknown
881,17-02-2020,Personal Reasons
13072,02-01-2025,Better Opportunity
14132,17-01-2020,Better Opportunity
37796,27-02-2025,Personal Reasons
36491,26-04-2018,Retirement
20213,15-11-2022,Unknown
28914,21-04-2019,Better Opportunity
1885,27-03-2021,Personal Reasons
2379,07-07-2022,Personal Reasons
23723,21-07-2025,Relocation
39585,14-12-2024,Retirement
46079,27-03-2019,Relocation
31202,20-06-2022,Unknown
35456,01-09-2025,Personal Reasons
10518,28-02-2025,Personal Reasons
18051,18-11-2018,Unknown
31751,01-04-2019,Unknown
25121,09-04-2016,Relocation
39763,13-08-2024,Retirement
4172,10-08-2023,Unknown
31170,08-05-2022,Relocation
19340,15-05-2019,Retirement
41400,08-06-2021,Relocation
23540,01-04-2019,Better Opportunity
15298,20-07-2024,Relocation
16414,14-07-2025,Better Opportunity
28802,16-09-2025,Relocation
38913,11-03-2023,Better Opportunity
35568,07-04-2025,Better Opportunity
36413,27-08-2025,Relocation
12774,11-10-2024,Better Opportunity
3366,14-02-2020,Relocation
6994,27-08-2023,Better Opportunity
14602,29-12-2022,Personal Reasons
18580,03-04-2025,Unknown
16928,28-01-2021,Unknown
4324,31-08-2025,Personal Reasons
13330,24-02-2022,Unknown
24624,24-09-2024,Better Opportunity
27995,15-08-2018,Retirement
9657,12-09-2024,Unknown
2723,17-12-2024,Unknown
22850,07-05-2025,Unknown
21640,02-09-2025,Relocation
14759,03-04-2025,Retirement
13726,06-02-2025,Relocation
41664,04-12-2021,Unknown
35293,03-08-2023,Better Opportunity
42902,28-07-2025,Retirement
18358,07-09-2025,Personal Reasons
24721,03-07-2018,Retirement
24409,29-06-2023,Unknown
27753,23-01-2025,Unknown
37676,17-05-2024,Relocation
26867,06-10-2024,Personal Reasons
22921,04-08-2025,Retirement
23239,16-11-2023,Unknown
35914,07-01-2025,Relocation
15543,22-04-2022,Retirement
7267,18-11-2018,Retirement
27136,02-06-2024,Better Opportunity
10432,22-02-2024,Relocation
27791,20-07-2024,Retirement
9302,24-08-2025,Retirement
6870,12-10-2025,Better Opportunity
38766,13-10-2024,Personal Reasons
36649,18-02-2024,Better Opportunity
28213,23-12-2024,Retirement
21409,31-03-2017,Personal Reasons
22616,15-02-2023,Relocation
28346,13-03-2024,Unknown
26994,05-11-2024,Retirement
17427,01-04-2021,Better Opportunity
29875,23-11-2023,Relocation
33558,26-03-2025,Retirement
36294,01-05-2024,Retirement
14686,05-12-2023,Retirement
13339,17-02-2020,Relocation
46187,21-07-2025,Retirement
34631,16-02-2020,Retirement
46217,30-11-2021,Unknown
43993,26-07-2022,Retirement
41544,30-05-2022,Better Opportunity
37483,09-04-2025,Retirement
1480,09-02-2024,Unknown
12994,20-07-2024,Personal Reasons
46887,20-02-2023,Better Opportunity
33282,28-09-2025,Better Opportunity
17095,15-01-2021,Unknown
14909,19-08-2023,Unknown
43715,17-10-2024,Better Opportunity
48338,30-09-2025,Unknown
38614,12-05-2025,Personal Reasons
9559,04-07-2023,Personal Reasons
14631,27-05-2025,Unknown
1538,02-02-2020,Personal Reasons
26350,19-07-2021,Better Opportunity
17290,13-01-2025,Personal Reasons
6736,31-03-2025,Retirement
47960,17-07-2025,Unknown
19581,16-11-2024,Relocation
31223,20-04-2025,Retirement
10186,18-04-2021,Better Opportunity
48454,08-08-2024,Personal Reasons
41185,23-03-2021,Unknown
9801,10-06-2024,Retirement
43825,19-03-2021,Unknown
1667,26-05-2024,Relocation
2936,19-05-2018,Better Opportunity
16260,16-02-2019,Unknown
43257,12-04-2024,Relocation
36398,29-04-2024,Retirement
42354,20-03-2022,Retirement
1184,18-02-2022,Relocation
33452,23-12-2022,Personal Reasons
26662,01-01-2023,Better Opportunity
31956,14-11-2023,Personal Reasons
16726,05-10-2025,Personal Reasons
4406,14-09-2022,Relocation
33467,11-04-2019,Unknown
13177,04-04-2018,Personal Reasons
26381,21-04-2021,Unknown
19906,24-07-2025,Better Opportunity
25152,05-08-2017,Relocation
21061,05-07-2019,Personal Reasons
28289,21-02-2025,Unknown
6456,15-11-2024,Better Opportunity
3885,17-12-2024,Retirement
20801,21-06-2025,Retirement
45038,07-12-2023,Personal Reasons
43062,05-07-2025,Retirement
35354,23-01-2021,Better Opportunity
3050,17-11-2024,Better Opportunity
10009,27-04-2024,Relocation
37302,27-07-2024,Relocation
23686,20-04-2025,Relocation
11044,11-04-2021,Personal Reasons
35846,29-06-2025,Relocation
3913,26-05-2025,Relocation
31942,04-07-2025,Retirement
17103,12-07-2025,Relocation
38615,17-07-2022,Retirement
10311,28-12-2017,Better Opportunity
40746,08-10-2016,Personal Reasons
49737,29-06-2025,Personal Reasons
10636,20-12-2024,Personal Reasons
11850,21-07-2024,Unknown
28035,31-10-2023,Unknown
44543,04-04-2023,Personal Reasons
27831,23-08-2025,Personal Reasons
45645,25-11-2024,Retirement
45016,06-02-2024,Relocation
34431,23-10-2023,Retirement
6397,15-09-2025,Relocation
8709,04-03-2023,Unknown
42256,10-10-2024,Personal Reasons
31948,23-01-2024,Personal Reasons
9946,26-09-2025,Better Opportunity
32957,21-04-2025,Personal Reasons
13680,26-06-2023,Unknown
6669,30-12-2020,Better Opportunity
42823,12-05-2021,Personal Reasons
26298,14-04-2023,Retirement
9139,28-12-2024,Retirement
45019,31-03-2021,Personal Reasons
48458,25-12-2023,Personal Reasons
9084,05-01-2022,Retirement
6898,06-03-2024,Personal Reasons
181,05-04-2022,Relocation
17555,02-12-2021,Better Opportunity
35909,27-10-2023,Relocation
35461,01-08-2025,Relocation
30149,27-08-2025,Retirement
28739,01-11-2019,Personal Reasons
46539,07-08-2025,Unknown
21531,04-04-2021,Unknown
42944,31-12-2021,Unknown
19644,05-08-2024,Unknown
46783,02-01-2021,Retirement
28356,30-07-2025,Retirement
30023,26-06-2025,Personal Reasons
32696,03-11-2021,Retirement
45176,15-05-2022,Retirement
14765,22-08-2024,Relocation
1201,23-05-2025,Relocation
21835,27-05-2021,Retirement
41465,04-07-2024,Better Opportunity
46361,11-03-2019,Unknown
5584,15-12-2023,Unknown
19898,04-03-2025,Unknown
14032,01-12-2023,Retirement
39484,01-12-2017,Unknown
44729,30-03-2022,Unknown
26136,21-04-2024,Personal Reasons
43180,09-02-2021,Relocation
40145,23-06-2024,Unknown
18025,30-06-2022,Relocation
19680,20-12-2024,Retirement
18579,27-07-2023,Unknown
34594,18-07-2025,Retirement
43269,27-04-2025,Unknown
34850,13-04-2025,Retirement
27296,05-08-2025,Unknown
29931,27-06-2025,Unknown
16782,31-10-2019,Personal Reasons
25504,30-06-2023,Unknown
7095,03-05-2022,Personal Reasons
30983,23-02-2022,Personal Reasons
3465,25-08-2025,Relocation
6311,23-06-2023,Retirement
13969,24-09-2019,Personal Reasons
13775,20-03-2017,Retirement
27663,26-10-2018,Unknown
42350,02-04-2021,Better Opportunity
6907,23-05-2024,Unknown
15659,10-03-2024,Personal Reasons
49592,30-11-2024,Retirement
12678,26-07-2025,Retirement
45548,07-05-2024,Relocation
48159,03-08-2024,Unknown
13240,19-03-2021,Better Opportunity
49624,13-06-2022,Relocation
29531,19-12-2024,Unknown
3703,02-06-2020,Unknown
46327,13-03-2021,Unknown
22368,04-05-2021,Better Opportunity
1158,30-06-2023,Retirement
36259,11-11-2017,Retirement
36153,03-09-2024,Better Opportunity
6114,08-10-2022,Retirement
40349,05-10-2025,Retirement
20338,17-06-2025,Relocation
48923,09-10-2021,Personal Reasons
37712,12-08-2025,Personal Reasons
12430,08-07-2022,Better Opportunity
10592,19-08-2022,Unknown
13479,23-01-2021,Better Opportunity
10682,29-12-2018,Personal Reasons
16071,26-03-2024,Retirement
18012,23-08-2025,Better Opportunity
46621,30-12-2022,Personal Reasons
7664,08-02-2022,Retirement
1669,26-06-2023,Better Opportunity
10906,17-01-2025,Unknown
27409,22-10-2023,Retirement
4561,22-03-2020,Better Opportunity
21890,22-09-2025,Retirement
24520,23-11-2024,Personal Reasons
39844,17-08-2023,Better Opportunity
4026,28-10-2022,Unknown
15759,03-04-2022,Relocation
3405,08-05-2025,Relocation
40581,29-07-2019,Better Opportunity
711,09-08-2025,Retirement
27868,01-10-2025,Better Opportunity
15778,01-07-2024,Better Opportunity
11856,17-12-2023,Personal Reasons
45673,06-08-2022,Relocation
44288,01-10-2024,Better Opportunity
28285,01-12-2019,Personal Reasons
18019,14-12-2024,Better Opportunity
34288,20-03-2019,Unknown
450,11-04-2021,Relocation
48577,26-09-2023,Personal Reasons
21761,08-10-2021,Unknown
30448,13-04-2023,Retirement
14839,24-08-2019,Unknown
21916,28-12-2020,Personal Reasons
45412,23-01-2020,Personal Reasons
13967,08-10-2022,Personal Reasons
21758,17-07-2024,Personal Reasons
21850,19-06-2023,Better Opportunity
17995,10-10-2025,Personal Reasons
41476,31-07-2018,Personal Reasons
8690,12-07-2025,Unknown
19639,18-10-2024,Personal Reasons
27975,02-03-2024,Relocation
42270,05-04-2024,Unknown
2175,05-03-2021,Relocation
10008,19-09-2025,Retirement
12714,19-03-2023,Better Opportunity
45369,07-07-2025,Personal Reasons
1483,15-07-2025,Better Opportunity
243,07-03-2023,Relocation
26692,01-01-2021,Better Opportunity
46140,25-07-2016,Retirement
38495,01-04-2024,Retirement
11334,25-01-2021,Relocation
39225,10-10-2024,Unknown
33934,07-09-2024,Relocation
43023,17-02-2020,Retirement
32951,23-04-2023,Relocation
9821,11-02-2022,Retirement
20367,30-07-2025,Relocation
15251,05-07-2025,Relocation
30021,25-08-2021,Relocation
49219,02-02-2025,Unknown
117,23-10-2022,Unknown
35258,07-07-2023,Personal Reasons
48138,18-05-2025,Retirement
7878,11-08-2023,Personal Reasons
3203,24-03-2023,Better Opportunity
15649,20-04-2024,Relocation
48442,16-12-2023,Retirement
7488,24-10-2024,Unknown
8699,14-03-2023,Personal Reasons
540,04-01-2025,Unknown
39304,09-04-2023,Personal Reasons
23129,23-10-2023,Personal Reasons
40077,23-06-2023,Personal Reasons
41771,23-09-2025,Retirement
28995,22-12-2024,Unknown
22675,01-05-2024,Relocation
15247,21-07-2025,Personal Reasons
45514,07-08-2025,Personal Reasons
27806,09-11-2023,Relocation
23632,27-02-2024,Personal Reasons
44963,21-07-2022,Better Opportunity
6131,25-10-2022,Better Opportunity
12930,20-07-2021,Unknown
118,22-08-2025,Retirement
45405,10-12-2022,Retirement
11594,25-08-2017,Unknown
5627,25-06-2024,Relocation
47308,01-08-2024,Better Opportunity
22477,01-03-2025,Relocation
41447,11-04-2025,Unknown
11777,14-04-2025,Unknown
47649,06-10-2022,Better Opportunity
38904,13-02-2025,Personal Reasons
4057,02-07-2023,Better Opportunity
9156,21-02-2025,Retirement
34692,14-07-2021,Retirement
17291,01-06-2023,Relocation
21107,29-01-2023,Unknown
28782,30-03-2023,Better Opportunity
43231,26-01-2025,Relocation
314,24-01-2025,Personal Reasons
40046,25-12-2019,Relocation
25246,25-08-2021,Better Opportunity
24963,22-09-2018,Personal Reasons
18013,12-04-2025,Unknown
47559,25-05-2023,Relocation
25914,17-11-2018,Unknown
45862,22-02-2023,Retirement
20022,14-08-2024,Personal Reasons
46629,11-01-2025,Personal Reasons
6788,18-11-2018,Better Opportunity
6664,18-07-2021,Better Opportunity
17462,02-07-2025,Better Opportunity
48021,20-08-2023,Unknown
49200,05-03-2025,Better Opportunity
22376,27-03-2025,Unknown
38115,18-03-2024,Personal Reasons
3584,20-03-2021,Personal Reasons
7339,23-07-2021,Better Opportunity
32732,20-08-2022,Retirement
41798,13-02-2024,Unknown
16300,05-11-2016,Unknown
37954,19-05-2024,Better Opportunity
34617,26-02-2024,Better Opportunity
28590,23-06-2019,Personal Reasons
39219,20-03-2023,Personal Reasons
39777,14-04-2024,Retirement
14721,20-02-2022,Better Opportunity
48116,14-02-2025,Retirement
2311,21-02-2025,Unknown
38622,21-07-2020,Better Opportunity
9058,03-06-2024,Relocation
40846,27-06-2021,Relocation
43274,03-10-2025,Better Opportunity
47206,24-09-2020,Unknown
18519,14-02-2024,Relocation
34869,02-09-2022,Retirement
43093,18-03-2024,Relocation
26334,03-08-2025,Relocation
15502,04-07-2022,Retirement
49806,25-10-2020,Retirement
10639,11-02-2024,Relocation
12268,10-08-2022,Unknown
29644,23-10-2022,Personal Reasons
9769,01-01-2025,Unknown
31178,06-02-2022,Retirement
13309,23-08-2021,Unknown
33507,05-07-2024,Personal Reasons
4000,16-01-2024,Personal Reasons
1878,30-04-2025,Unknown
13206,25-08-2025,Unknown
21234,03-03-2019,Personal Reasons
47250,03-09-2023,Retirement
19854,31-12-2024,Personal Reasons
18393,16-03-2025,Retirement
12581,10-09-2020,Unknown
44389,11-10-2018,Unknown
35550,25-04-2024,Unknown
41925,30-07-2025,Personal Reasons
41713,24-01-2024,Unknown
4875,28-03-2019,Retirement
26199,11-07-2020,Unknown
4674,09-08-2025,Personal Reasons
33984,12-06-2025,Unknown
29592,08-05-2023,Personal Reasons
23781,16-03-2021,Personal Reasons
26033,02-12-2023,Unknown
38584,31-12-2024,Retirement
262,12-10-2021,Better Opportunity
27365,18-01-2025,Better Opportunity
9622,08-09-2025,Personal Reasons
12532,24-08-2025,Better Opportunity
34115,20-10-2023,Better Opportunity
6140,01-04-2025,Personal Reasons
28870,14-11-2021,Better Opportunity
44936,17-12-2021,Relocation
4337,13-10-2024,Retirement
42474,31-05-2023,Better Opportunity
10690,29-01-2025,Better Opportunity
2102,11-10-2024,Personal Reasons
9978,05-10-2025,Unknown
24185,11-06-2022,Retirement
33617,29-08-2024,Unknown
29071,10-05-2025,Retirement
30166,09-04-2023,Relocation
30816,18-08-2025,Retirement
18968,06-05-2022,Better Opportunity
38130,28-05-2017,Retirement
34406,05-08-2025,Personal Reasons
15044,10-06-2025,Better Opportunity
7461,26-03-2018,Retirement
15462,30-04-2025,Better Opportunity
35487,14-09-2023,Personal Reasons
48398,16-07-2023,Retirement
41000,14-11-2023,Unknown
44,24-12-2017,Personal Reasons
23030,18-02-2019,Unknown
4307,18-11-2021,Better Opportunity
26466,15-07-2025,Retirement
22284,21-07-2023,Retirement
44792,13-02-2020,Relocation
12164,27-09-2024,Relocation
41841,14-02-2025,Better Opportunity
43508,07-07-2025,Personal Reasons
3506,21-12-2024,Better Opportunity
8895,26-08-2022,Retirement
42829,25-11-2021,Personal Reasons
41479,01-10-2024,Personal Reasons
27566,11-04-2025,Relocation
23337,18-11-2017,Relocation
24973,19-03-2025,Personal Reasons
3603,08-02-2025,Unknown
30232,06-07-2025,Better Opportunity
9644,27-12-2019,Personal Reasons
48375,06-12-2023,Unknown
47455,15-10-2024,Unknown
41862,20-08-2024,Personal Reasons
22757,06-09-2025,Relocation
5944,06-03-2023,Better Opportunity
34875,25-08-2025,Unknown
25995,03-09-2023,Better Opportunity
